timestamp,vw,hs,hsd_max,hsd_min
2003-12-19 00:00:00,7.12,1.02,200.7,200.7
2003-12-19 03:00:00,6.82,0.84,210.3,210.3
2003-12-19 06:00:00,6.51,0.75,226.9,226.9
2003-12-19 09:00:00,6.34,0.76,248.2,248.2
2003-12-19 12:00:00,6.15,0.77,264.0,264.0
2003-12-19 15:00:00,5.03,0.75,268.6,268.6
2003-12-19 18:00:00,3.9,0.68,270.3,270.3
2003-12-19 21:00:00,4.12,0.6,274.7,274.7
2003-12-20 00:00:00,4.35,0.56,283.7,283.7
2003-12-20 03:00:00,4.92,0.55,289.0,289.0
2003-12-20 06:00:00,5.5,0.59,284.3,284.3
2003-12-20 09:00:00,8.68,0.81,236.1,236.1
2003-12-20 12:00:00,11.85,1.35,188.0,188.0
2003-12-20 15:00:00,14.89,2.12,205.4,205.4
2003-12-20 18:00:00,17.92,2.91,226.2,226.2
2003-12-20 21:00:00,17.34,3.22,231.3,231.3
2003-12-21 00:00:00,16.75,3.74,245.2,245.2
2003-12-21 03:00:00,16.67,3.77,271.8,271.8
2003-12-21 06:00:00,16.59,3.87,297.9,297.9
2003-12-21 09:00:00,17.54,4.03,316.8,316.8
2003-12-21 12:00:00,18.49,5.23,336.2,336.2
2003-12-21 15:00:00,15.7,5.96,343.5,343.5
2003-12-21 18:00:00,12.91,5.28,344.0,344.0
2003-12-21 21:00:00,14.01,4.87,344.4,344.4
2003-12-22 00:00:00,15.12,5.06,345.7,345.7
2003-12-22 03:00:00,15.28,5.31,347.7,347.7
2003-12-22 06:00:00,15.43,5.27,351.6,351.6
2003-12-22 09:00:00,14.62,5.02,353.8,353.8
2003-12-22 12:00:00,13.82,4.6,354.1,354.1
2003-12-22 15:00:00,11.33,4.07,352.2,352.2
2003-12-22 18:00:00,8.84,3.67,350.8,350.8
2003-12-22 21:00:00,9.11,3.18,346.7,346.7
2003-12-23 00:00:00,9.37,2.9,340.5,340.5
2003-12-23 03:00:00,10.65,2.61,332.8,332.8
2003-12-23 06:00:00,11.92,2.36,320.2,320.2
2003-12-23 09:00:00,8.91,2.23,308.6,308.6
2003-12-23 12:00:00,5.89,2.12,306.0,306.0
2003-12-23 15:00:00,3.95,1.93,313.6,313.6
2003-12-23 18:00:00,2.01,1.73,321.8,321.8
2003-12-23 21:00:00,3.58,1.54,327.8,327.8
2003-12-24 00:00:00,5.16,1.36,332.4,332.4
2003-12-24 03:00:00,6.12,1.23,332.8,332.8
2003-12-24 06:00:00,7.09,1.17,325.1,325.1
2003-12-24 09:00:00,7.69,1.17,312.0,312.0
2003-12-24 12:00:00,8.28,1.23,295.6,295.6
2003-12-24 15:00:00,8.27,1.29,284.3,284.3
2003-12-24 18:00:00,8.27,1.3,274.1,274.1
2003-12-24 21:00:00,8.86,1.33,258.9,258.9
2003-12-25 00:00:00,9.45,1.39,245.4,245.4
2003-12-25 03:00:00,10.21,1.48,237.3,237.3
2003-12-25 06:00:00,10.96,1.63,235.9,235.9
2003-12-25 09:00:00,11.05,1.82,237.8,237.8
2003-12-25 12:00:00,11.15,1.95,238.1,238.1
2003-12-25 15:00:00,11.09,2.0,235.4,235.4
2003-12-25 18:00:00,11.05,2.0,232.3,232.3
2003-12-25 21:00:00,10.97,1.97,228.8,228.8
2003-12-26 00:00:00,10.9,1.96,224.0,224.0
2003-12-26 03:00:00,11.44,2.0,216.4,216.4
2003-12-26 06:00:00,11.95,2.15,207.9,207.9
2003-12-26 09:00:00,12.2,2.32,203.4,203.4
2003-12-26 12:00:00,12.45,2.44,201.9,201.9
2003-12-26 15:00:00,13.94,2.58,200.0,200.0
2003-12-26 18:00:00,15.43,2.85,198.8,198.8
2003-12-26 21:00:00,14.58,3.03,204.7,204.7
2003-12-27 00:00:00,13.73,2.84,211.7,211.7
2003-12-27 03:00:00,13.79,2.61,220.6,220.6
2003-12-27 06:00:00,13.85,2.69,237.9,237.9
2003-12-27 09:00:00,13.95,2.7,244.5,244.5
2003-12-27 12:00:00,14.05,2.75,244.0,244.0
2003-12-27 15:00:00,13.25,2.72,237.5,237.5
2003-12-27 18:00:00,12.44,2.65,227.7,227.7
2003-12-27 21:00:00,8.28,2.4,224.2,224.2
2003-12-28 00:00:00,4.12,2.03,226.5,226.5
2003-12-28 03:00:00,5.45,1.64,240.2,240.2
2003-12-28 06:00:00,6.79,1.38,275.9,275.9
2003-12-28 09:00:00,8.39,1.4,328.0,328.0
2003-12-28 12:00:00,9.99,1.62,332.7,332.7
2003-12-28 15:00:00,11.42,1.98,324.2,324.2
2003-12-28 18:00:00,12.85,2.3,311.7,311.7
2003-12-28 21:00:00,13.96,2.61,308.6,308.6
2003-12-29 00:00:00,15.06,3.06,310.0,310.0
2003-12-29 03:00:00,11.2,3.27,314.0,314.0
2003-12-29 06:00:00,7.35,2.91,319.2,319.2
2003-12-29 09:00:00,5.0,2.45,322.8,322.8
2003-12-29 12:00:00,2.65,2.11,327.9,327.9
2003-12-29 15:00:00,2.25,1.88,334.1,334.1
2003-12-29 18:00:00,1.86,1.71,339.9,339.9
2003-12-29 21:00:00,2.1,1.57,344.1,344.1
2003-12-30 00:00:00,2.35,1.46,346.7,346.7
2003-12-30 03:00:00,2.63,1.36,348.4,348.4
2003-12-30 06:00:00,2.89,1.3,349.5,349.5
2003-12-30 09:00:00,2.16,1.29,350.3,350.3
2003-12-30 12:00:00,1.42,1.3,351.4,351.4
2003-12-30 15:00:00,2.46,1.34,352.3,352.3
2003-12-30 18:00:00,3.48,1.36,353.6,353.6
2003-12-30 21:00:00,4.46,1.37,354.9,354.9
2003-12-31 00:00:00,5.44,1.38,357.2,357.2
2003-12-31 03:00:00,5.51,1.37,359.6,359.6
2003-12-31 06:00:00,5.58,1.35,2.5,2.5
2003-12-31 09:00:00,5.6,1.31,5.0,5.0
2003-12-31 12:00:00,5.62,1.25,8.0,8.0
2003-12-31 15:00:00,6.75,1.17,10.4,10.4
2003-12-31 18:00:00,7.87,1.1,19.2,19.2
2003-12-31 21:00:00,9.68,1.13,63.3,63.3
2004-01-01 00:00:00,11.48,1.43,161.6,161.6
2004-01-01 03:00:00,11.86,1.77,174.9,174.9
2004-01-01 06:00:00,12.23,2.07,178.4,178.4
2004-01-01 09:00:00,12.76,2.29,183.8,183.8
2004-01-01 12:00:00,13.27,2.46,186.8,186.8
2004-01-01 15:00:00,11.71,2.4,184.6,184.6
2004-01-01 18:00:00,10.15,2.13,177.1,177.1
2004-01-01 21:00:00,9.51,1.85,167.0,167.0
2004-01-02 00:00:00,8.89,1.62,152.7,152.7
2004-01-02 03:00:00,8.5,1.53,125.5,125.5
2004-01-02 06:00:00,8.1,1.54,100.6,100.6
2004-01-02 09:00:00,8.16,1.48,87.9,87.9
2004-01-02 12:00:00,8.21,1.4,81.9,81.9
2004-01-02 15:00:00,7.51,1.3,79.4,79.4
2004-01-02 18:00:00,6.81,1.18,80.1,80.1
2004-01-02 21:00:00,5.71,1.04,81.2,81.2
2004-01-03 00:00:00,4.6,0.93,79.8,79.8
2004-01-03 03:00:00,5.31,0.86,77.1,77.1
2004-01-03 06:00:00,6.02,0.84,80.5,80.5
2004-01-03 09:00:00,6.77,0.82,101.1,101.1
2004-01-03 12:00:00,7.53,0.8,154.3,154.3
2004-01-03 15:00:00,8.77,0.87,197.2,197.2
2004-01-03 18:00:00,10.02,1.11,216.7,216.7
2004-01-03 21:00:00,9.3,1.37,240.3,240.3
2004-01-04 00:00:00,8.59,1.51,268.7,268.7
2004-01-04 03:00:00,9.44,1.42,287.7,287.7
2004-01-04 06:00:00,10.29,1.45,308.5,308.5
2004-01-04 09:00:00,9.45,1.72,321.8,321.8
2004-01-04 12:00:00,8.6,1.79,328.1,328.1
2004-01-04 15:00:00,8.14,1.87,332.9,332.9
2004-01-04 18:00:00,7.67,1.9,337.5,337.5
2004-01-04 21:00:00,6.45,1.92,341.8,341.8
2004-01-05 00:00:00,5.24,1.84,344.5,344.5
2004-01-05 03:00:00,4.88,1.68,345.8,345.8
2004-01-05 06:00:00,4.51,1.52,346.9,346.9
2004-01-05 09:00:00,4.75,1.37,346.8,346.8
2004-01-05 12:00:00,4.99,1.25,346.2,346.2
2004-01-05 15:00:00,5.75,1.14,343.4,343.4
2004-01-05 18:00:00,6.51,1.04,338.6,338.6
2004-01-05 21:00:00,7.41,0.99,304.4,304.4
2004-01-06 00:00:00,8.3,1.06,234.1,234.1
2004-01-06 03:00:00,8.69,1.19,222.2,222.2
2004-01-06 06:00:00,9.08,1.36,217.4,217.4
2004-01-06 09:00:00,9.9,1.52,218.3,218.3
2004-01-06 12:00:00,10.74,1.63,225.0,225.0
2004-01-06 15:00:00,10.49,1.74,238.7,238.7
2004-01-06 18:00:00,10.24,1.77,251.5,251.5
2004-01-06 21:00:00,9.45,1.7,258.4,258.4
2004-01-07 00:00:00,8.64,1.59,266.1,266.1
2004-01-07 03:00:00,6.58,1.43,274.2,274.2
2004-01-07 06:00:00,4.52,1.2,276.6,276.6
2004-01-07 09:00:00,5.62,0.99,275.4,275.4
2004-01-07 12:00:00,6.73,0.92,268.3,268.3
2004-01-07 15:00:00,7.98,0.97,232.5,232.5
2004-01-07 18:00:00,9.23,1.12,203.1,203.1
2004-01-07 21:00:00,10.6,1.41,194.7,194.7
2004-01-08 00:00:00,11.98,1.69,191.5,191.5
2004-01-08 03:00:00,12.52,1.95,189.0,189.0
2004-01-08 06:00:00,13.06,2.21,186.8,186.8
2004-01-08 09:00:00,14.29,2.47,184.7,184.7
2004-01-08 12:00:00,15.52,2.76,183.6,183.6
2004-01-08 15:00:00,14.04,2.98,188.0,188.0
2004-01-08 18:00:00,12.57,3.03,193.7,193.7
2004-01-08 21:00:00,11.02,2.76,198.6,198.6
2004-01-09 00:00:00,9.47,2.28,203.6,203.6
2004-01-09 03:00:00,8.57,1.82,210.1,210.1
2004-01-09 06:00:00,7.69,1.48,217.3,217.3
2004-01-09 09:00:00,8.28,1.29,229.1,229.1
2004-01-09 12:00:00,8.87,1.31,243.2,243.2
2004-01-09 15:00:00,9.27,1.41,258.8,258.8
2004-01-09 18:00:00,9.67,1.56,274.7,274.7
2004-01-09 21:00:00,8.63,1.63,282.2,282.2
2004-01-10 00:00:00,7.6,1.52,286.0,286.0
2004-01-10 03:00:00,6.8,1.33,287.0,287.0
2004-01-10 06:00:00,6.01,1.12,281.8,281.8
2004-01-10 09:00:00,6.99,0.96,268.6,268.6
2004-01-10 12:00:00,7.99,0.94,239.6,239.6
2004-01-10 15:00:00,9.0,1.08,213.2,213.2
2004-01-10 18:00:00,10.01,1.32,198.7,198.7
2004-01-10 21:00:00,9.62,1.51,198.8,198.8
2004-01-11 00:00:00,9.24,1.56,203.9,203.9
2004-01-11 03:00:00,10.63,1.68,204.1,204.1
2004-01-11 06:00:00,12.03,2.0,200.8,200.8
2004-01-11 09:00:00,14.29,2.32,212.7,212.7
2004-01-11 12:00:00,16.55,2.41,241.8,241.8
2004-01-11 15:00:00,14.77,2.62,257.1,257.1
2004-01-11 18:00:00,13.0,2.45,255.1,255.1
2004-01-11 21:00:00,13.46,2.45,252.4,252.4
2004-01-12 00:00:00,13.93,2.64,264.1,264.1
2004-01-12 03:00:00,12.99,2.64,266.0,266.0
2004-01-12 06:00:00,12.06,2.54,258.0,258.0
2004-01-12 09:00:00,10.11,2.36,248.2,248.2
2004-01-12 12:00:00,8.16,2.01,243.2,243.2
2004-01-12 15:00:00,8.21,1.65,247.1,247.1
2004-01-12 18:00:00,8.27,1.38,259.7,259.7
2004-01-12 21:00:00,9.27,1.29,264.1,264.1
2004-01-13 00:00:00,10.28,1.37,241.4,241.4
2004-01-13 03:00:00,12.51,1.76,219.9,219.9
2004-01-13 06:00:00,14.75,2.33,214.3,214.3
2004-01-13 09:00:00,15.84,2.82,226.7,226.7
2004-01-13 12:00:00,16.95,3.32,252.3,252.3
2004-01-13 15:00:00,15.63,3.31,267.5,267.5
2004-01-13 18:00:00,14.31,3.03,276.6,276.6
2004-01-13 21:00:00,14.94,3.09,290.6,290.6
2004-01-14 00:00:00,15.57,3.03,293.9,293.9
2004-01-14 03:00:00,14.35,2.95,293.7,293.7
2004-01-14 06:00:00,13.11,2.81,292.5,292.5
2004-01-14 09:00:00,10.24,2.53,289.0,289.0
2004-01-14 12:00:00,7.38,2.14,284.7,284.7
2004-01-14 15:00:00,6.96,1.77,287.3,287.3
2004-01-14 18:00:00,6.54,1.49,302.2,302.2
2004-01-14 21:00:00,8.59,1.42,315.2,315.2
2004-01-15 00:00:00,10.64,1.6,315.5,315.5
2004-01-15 03:00:00,10.65,1.71,309.2,309.2
2004-01-15 06:00:00,10.66,1.69,299.1,299.1
2004-01-15 09:00:00,10.14,1.73,291.9,291.9
2004-01-15 12:00:00,9.62,1.75,286.0,286.0
2004-01-15 15:00:00,9.4,1.71,270.6,270.6
2004-01-15 18:00:00,9.18,1.67,234.4,234.4
2004-01-15 21:00:00,12.41,2.01,203.7,203.7
2004-01-16 00:00:00,15.62,2.85,200.8,200.8
2004-01-16 03:00:00,14.09,3.3,204.5,204.5
2004-01-16 06:00:00,12.57,3.06,210.5,210.5
2004-01-16 09:00:00,12.41,2.7,220.6,220.6
2004-01-16 12:00:00,12.24,2.56,242.2,242.2
2004-01-16 15:00:00,13.49,2.68,265.2,265.2
2004-01-16 18:00:00,14.74,2.9,282.0,282.0
2004-01-16 21:00:00,14.7,3.04,292.8,292.8
2004-01-17 00:00:00,14.67,3.05,300.2,300.2
2004-01-17 03:00:00,14.13,3.1,309.2,309.2
2004-01-17 06:00:00,13.58,3.1,323.5,323.5
2004-01-17 09:00:00,12.0,2.96,339.7,339.7
2004-01-17 12:00:00,10.41,2.72,359.7,359.7
2004-01-17 15:00:00,11.5,2.9,13.8,13.8
2004-01-17 18:00:00,12.61,3.2,21.4,21.4
2004-01-17 21:00:00,12.44,3.32,24.8,24.8
2004-01-18 00:00:00,12.27,3.2,26.2,26.2
2004-01-18 03:00:00,9.51,2.79,27.2,27.2
2004-01-18 06:00:00,6.75,2.34,26.1,26.1
2004-01-18 09:00:00,4.51,1.97,23.7,23.7
2004-01-18 12:00:00,2.27,1.68,19.5,19.5
2004-01-18 15:00:00,6.34,1.39,12.4,12.4
2004-01-18 18:00:00,10.39,1.25,338.4,338.4
2004-01-18 21:00:00,12.38,1.57,290.8,290.8
2004-01-19 00:00:00,14.37,2.12,285.8,285.8
2004-01-19 03:00:00,14.43,2.57,290.6,290.6
2004-01-19 06:00:00,14.5,2.76,297.5,297.5
2004-01-19 09:00:00,12.81,2.7,301.5,301.5
2004-01-19 12:00:00,11.11,2.6,305.4,305.4
2004-01-19 15:00:00,11.44,2.53,309.2,309.2
2004-01-19 18:00:00,11.77,2.53,312.1,312.1
2004-01-19 21:00:00,9.8,2.44,315.6,315.6
2004-01-20 00:00:00,7.83,2.21,321.6,321.6
2004-01-20 03:00:00,7.17,1.98,327.8,327.8
2004-01-20 06:00:00,6.5,1.77,333.8,333.8
2004-01-20 09:00:00,4.83,1.61,338.6,338.6
2004-01-20 12:00:00,3.17,1.46,342.7,342.7
2004-01-20 15:00:00,2.29,1.34,346.1,346.1
2004-01-20 18:00:00,1.41,1.23,350.1,350.1
2004-01-20 21:00:00,2.15,1.13,353.2,353.2
2004-01-21 00:00:00,2.87,1.05,357.2,357.2
2004-01-21 03:00:00,3.99,1.01,2.7,2.7
2004-01-21 06:00:00,5.12,1.05,18.0,18.0
2004-01-21 09:00:00,5.71,1.03,30.8,30.8
2004-01-21 12:00:00,6.29,0.99,50.6,50.6
2004-01-21 15:00:00,7.43,0.99,112.0,112.0
2004-01-21 18:00:00,8.59,1.07,170.1,170.1
2004-01-21 21:00:00,8.71,1.17,185.1,185.1
2004-01-22 00:00:00,8.83,1.25,191.8,191.8
2004-01-22 03:00:00,8.81,1.33,194.8,194.8
2004-01-22 06:00:00,8.78,1.37,196.1,196.1
2004-01-22 09:00:00,8.25,1.33,197.8,197.8
2004-01-22 12:00:00,7.7,1.22,201.5,201.5
2004-01-22 15:00:00,8.28,1.16,200.3,200.3
2004-01-22 18:00:00,8.86,1.24,198.9,198.9
2004-01-22 21:00:00,8.55,1.35,197.9,197.9
2004-01-23 00:00:00,8.26,1.39,199.5,199.5
2004-01-23 03:00:00,7.78,1.29,200.6,200.6
2004-01-23 06:00:00,7.29,1.15,200.8,200.8
2004-01-23 09:00:00,7.38,1.08,197.8,197.8
2004-01-23 12:00:00,7.46,1.05,194.5,194.5
2004-01-23 15:00:00,8.92,1.14,192.6,192.6
2004-01-23 18:00:00,10.38,1.34,191.4,191.4
2004-01-23 21:00:00,10.09,1.5,193.6,193.6
2004-01-24 00:00:00,9.79,1.57,197.4,197.4
2004-01-24 03:00:00,8.64,1.49,207.1,207.1
2004-01-24 06:00:00,7.5,1.13,223.8,223.8
2004-01-24 09:00:00,8.31,0.99,263.2,263.2
2004-01-24 12:00:00,9.12,1.16,291.3,291.3
2004-01-24 15:00:00,8.25,1.43,299.8,299.8
2004-01-24 18:00:00,7.38,1.47,304.5,304.5
2004-01-24 21:00:00,7.91,1.39,307.2,307.2
2004-01-25 00:00:00,8.44,1.4,308.5,308.5
2004-01-25 03:00:00,7.69,1.39,309.3,309.3
2004-01-25 06:00:00,6.95,1.33,310.3,310.3
2004-01-25 09:00:00,6.58,1.25,310.4,310.4
2004-01-25 12:00:00,6.22,1.16,310.4,310.4
2004-01-25 15:00:00,4.63,1.06,311.2,311.2
2004-01-25 18:00:00,3.05,0.95,313.1,313.1
2004-01-25 21:00:00,2.33,0.84,315.4,315.4
2004-01-26 00:00:00,1.61,0.73,318.0,318.0
2004-01-26 03:00:00,2.42,0.61,321.1,321.1
2004-01-26 06:00:00,3.25,0.52,324.3,324.3
2004-01-26 09:00:00,3.82,0.47,328.2,328.2
2004-01-26 12:00:00,4.39,0.48,342.3,342.3
2004-01-26 15:00:00,4.88,0.52,357.1,357.1
2004-01-26 18:00:00,5.37,0.62,10.4,10.4
2004-01-26 21:00:00,4.57,0.77,9.3,9.3
2004-01-27 00:00:00,3.78,0.91,4.1,4.1
2004-01-27 03:00:00,4.8,1.03,357.9,357.9
2004-01-27 06:00:00,5.84,1.13,355.4,355.4
2004-01-27 09:00:00,7.58,1.29,350.6,350.6
2004-01-27 12:00:00,9.33,1.63,346.2,346.2
2004-01-27 15:00:00,8.2,2.11,340.2,340.2
2004-01-27 18:00:00,7.06,2.35,343.0,343.0
2004-01-27 21:00:00,7.99,2.35,344.1,344.1
2004-01-28 00:00:00,8.92,2.26,340.7,340.7
2004-01-28 03:00:00,9.84,2.23,336.2,336.2
2004-01-28 06:00:00,10.78,2.33,338.0,338.0
2004-01-28 09:00:00,11.45,2.45,336.6,336.6
2004-01-28 12:00:00,12.11,2.52,328.1,328.1
2004-01-28 15:00:00,12.23,2.69,326.8,326.8
2004-01-28 18:00:00,12.35,2.77,336.6,336.6
2004-01-28 21:00:00,11.28,2.79,340.7,340.7
2004-01-29 00:00:00,10.2,2.87,340.9,340.9
2004-01-29 03:00:00,12.66,3.08,337.7,337.7
2004-01-29 06:00:00,15.11,3.88,335.7,335.7
2004-01-29 09:00:00,14.74,4.46,335.6,335.6
2004-01-29 12:00:00,14.37,4.45,336.0,336.0
2004-01-29 15:00:00,14.35,4.37,334.8,334.8
2004-01-29 18:00:00,14.35,4.32,333.3,333.3
2004-01-29 21:00:00,14.12,4.15,328.6,328.6
2004-01-30 00:00:00,13.89,3.82,322.0,322.0
2004-01-30 03:00:00,12.11,3.29,315.0,315.0
2004-01-30 06:00:00,10.34,2.92,309.1,309.1
2004-01-30 09:00:00,10.94,2.56,299.7,299.7
2004-01-30 12:00:00,11.53,2.34,276.5,276.5
2004-01-30 15:00:00,12.57,2.34,239.6,239.6
2004-01-30 18:00:00,13.6,2.54,213.2,213.2
2004-01-30 21:00:00,13.62,2.73,206.9,206.9
2004-01-31 00:00:00,13.66,2.8,207.8,207.8
2004-01-31 03:00:00,13.14,2.76,209.0,209.0
2004-01-31 06:00:00,12.61,2.71,210.2,210.2
2004-01-31 09:00:00,15.57,2.95,207.6,207.6
2004-01-31 12:00:00,18.53,3.79,204.2,204.2
2004-01-31 15:00:00,17.88,4.21,205.9,205.9
2004-01-31 18:00:00,17.23,4.22,210.2,210.2
2004-01-31 21:00:00,15.69,3.95,219.4,219.4
2004-02-01 00:00:00,14.17,3.57,239.1,239.1
2004-02-01 03:00:00,10.12,2.89,245.8,245.8
2004-02-01 06:00:00,6.07,2.35,241.0,241.0
2004-02-01 09:00:00,9.18,2.03,239.6,239.6
2004-02-01 12:00:00,12.3,2.08,250.1,250.1
2004-02-01 15:00:00,11.88,2.23,234.1,234.1
2004-02-01 18:00:00,11.47,2.41,214.1,214.1
2004-02-01 21:00:00,14.16,2.6,213.6,213.6
2004-02-02 00:00:00,16.85,2.83,227.2,227.2
2004-02-02 03:00:00,13.85,3.03,239.3,239.3
2004-02-02 06:00:00,10.86,2.83,248.0,248.0
2004-02-02 09:00:00,9.67,2.31,244.2,244.2
2004-02-02 12:00:00,8.49,1.98,238.3,238.3
2004-02-02 15:00:00,9.82,1.84,226.2,226.2
2004-02-02 18:00:00,11.15,1.91,218.6,218.6
2004-02-02 21:00:00,11.61,2.12,213.8,213.8
2004-02-03 00:00:00,12.06,2.33,208.8,208.8
2004-02-03 03:00:00,12.34,2.43,207.8,207.8
2004-02-03 06:00:00,12.61,2.48,208.7,208.7
2004-02-03 09:00:00,13.66,2.59,209.2,209.2
2004-02-03 12:00:00,14.7,2.82,209.8,209.8
2004-02-03 15:00:00,14.96,3.04,209.9,209.9
2004-02-03 18:00:00,15.21,3.16,209.8,209.8
2004-02-03 21:00:00,14.25,3.13,210.3,210.3
2004-02-04 00:00:00,13.29,2.94,212.3,212.3
2004-02-04 03:00:00,12.18,2.72,213.6,213.6
2004-02-04 06:00:00,11.06,2.48,214.0,214.0
2004-02-04 09:00:00,12.59,2.38,213.1,213.1
2004-02-04 12:00:00,14.12,2.53,212.1,212.1
2004-02-04 15:00:00,14.15,2.74,211.7,211.7
2004-02-04 18:00:00,14.19,2.9,212.1,212.1
2004-02-04 21:00:00,13.71,2.94,215.9,215.9
2004-02-05 00:00:00,13.23,2.84,221.5,221.5
2004-02-05 03:00:00,12.02,2.68,227.6,227.6
2004-02-05 06:00:00,10.8,2.44,231.1,231.1
2004-02-05 09:00:00,10.44,2.17,232.9,232.9
2004-02-05 12:00:00,10.08,1.99,233.6,233.6
2004-02-05 15:00:00,9.63,1.87,232.0,232.0
2004-02-05 18:00:00,9.18,1.78,228.8,228.8
2004-02-05 21:00:00,9.24,1.69,225.1,225.1
2004-02-06 00:00:00,9.3,1.61,224.3,224.3
2004-02-06 03:00:00,9.51,1.59,223.1,223.1
2004-02-06 06:00:00,9.73,1.65,219.4,219.4
2004-02-06 09:00:00,7.82,1.61,217.5,217.5
2004-02-06 12:00:00,5.92,1.45,218.4,218.4
2004-02-06 15:00:00,5.37,1.33,218.6,218.6
2004-02-06 18:00:00,4.8,1.32,215.7,215.7
2004-02-06 21:00:00,7.11,1.31,216.8,216.8
2004-02-07 00:00:00,9.42,1.31,227.9,227.9
2004-02-07 03:00:00,12.09,1.67,244.9,244.9
2004-02-07 06:00:00,14.77,2.38,259.9,259.9
2004-02-07 09:00:00,14.04,2.76,272.8,272.8
2004-02-07 12:00:00,13.33,2.84,286.5,286.5
2004-02-07 15:00:00,13.69,2.88,291.0,291.0
2004-02-07 18:00:00,14.05,2.79,288.5,288.5
2004-02-07 21:00:00,15.14,2.85,285.4,285.4
2004-02-08 00:00:00,16.23,3.14,287.3,287.3
2004-02-08 03:00:00,17.38,3.75,298.9,298.9
2004-02-08 06:00:00,18.55,4.22,313.0,313.0
2004-02-08 09:00:00,17.3,4.35,319.1,319.1
2004-02-08 12:00:00,16.06,4.37,320.3,320.3
2004-02-08 15:00:00,16.37,4.6,321.0,321.0
2004-02-08 18:00:00,16.67,4.83,323.9,323.9
2004-02-08 21:00:00,16.24,4.96,329.1,329.1
2004-02-09 00:00:00,15.81,5.05,334.1,334.1
2004-02-09 03:00:00,14.19,4.89,337.3,337.3
2004-02-09 06:00:00,12.58,4.47,340.4,340.4
2004-02-09 09:00:00,11.48,4.11,340.6,340.6
2004-02-09 12:00:00,10.38,3.8,341.2,341.2
2004-02-09 15:00:00,9.12,3.32,341.5,341.5
2004-02-09 18:00:00,7.86,3.01,342.7,342.7
2004-02-09 21:00:00,7.56,2.73,342.6,342.6
2004-02-10 00:00:00,7.27,2.47,342.9,342.9
2004-02-10 03:00:00,8.2,2.26,341.0,341.0
2004-02-10 06:00:00,9.13,2.08,337.3,337.3
2004-02-10 09:00:00,10.37,1.99,325.1,325.1
2004-02-10 12:00:00,11.6,2.08,298.5,298.5
2004-02-10 15:00:00,12.87,2.3,283.5,283.5
2004-02-10 18:00:00,14.14,2.56,290.0,290.0
2004-02-10 21:00:00,13.25,2.82,302.5,302.5
2004-02-11 00:00:00,12.37,2.96,317.2,317.2
2004-02-11 03:00:00,10.77,2.88,328.1,328.1
2004-02-11 06:00:00,9.17,2.56,333.6,333.6
2004-02-11 09:00:00,7.6,2.2,337.9,337.9
2004-02-11 12:00:00,6.03,1.91,342.2,342.2
2004-02-11 15:00:00,4.59,1.72,346.4,346.4
2004-02-11 18:00:00,3.15,1.57,349.6,349.6
2004-02-11 21:00:00,1.84,1.42,351.5,351.5
2004-02-12 00:00:00,0.53,1.27,353.1,353.1
2004-02-12 03:00:00,1.43,1.14,352.5,352.5
2004-02-12 06:00:00,2.32,1.02,351.5,351.5
2004-02-12 09:00:00,2.99,0.94,350.8,350.8
2004-02-12 12:00:00,3.64,0.86,351.1,351.1
2004-02-12 15:00:00,3.37,0.79,350.3,350.3
2004-02-12 18:00:00,3.1,0.73,349.7,349.7
2004-02-12 21:00:00,3.29,0.69,348.6,348.6
2004-02-13 00:00:00,3.48,0.66,347.7,347.7
2004-02-13 03:00:00,4.28,0.64,344.5,344.5
2004-02-13 06:00:00,5.08,0.63,338.8,338.8
2004-02-13 09:00:00,5.45,0.64,326.2,326.2
2004-02-13 12:00:00,5.81,0.67,308.4,308.4
2004-02-13 15:00:00,5.39,0.68,296.9,296.9
2004-02-13 18:00:00,4.97,0.64,293.9,293.9
2004-02-13 21:00:00,4.46,0.55,294.3,294.3
2004-02-14 00:00:00,3.96,0.47,296.5,296.5
2004-02-14 03:00:00,3.43,0.42,301.7,301.7
2004-02-14 06:00:00,2.89,0.39,309.6,309.6
2004-02-14 09:00:00,2.83,0.35,316.4,316.4
2004-02-14 12:00:00,2.76,0.31,320.6,320.6
2004-02-14 15:00:00,2.39,0.28,323.6,323.6
2004-02-14 18:00:00,2.01,0.25,326.5,326.5
2004-02-14 21:00:00,2.7,0.24,328.0,328.0
2004-02-15 00:00:00,3.39,0.25,326.3,326.3
2004-02-15 03:00:00,3.76,0.4,325.6,325.6
2004-02-15 06:00:00,4.14,0.6,335.3,335.3
2004-02-15 09:00:00,3.26,0.76,348.7,348.7
2004-02-15 12:00:00,2.38,0.84,353.5,353.5
2004-02-15 15:00:00,1.87,0.81,353.6,353.6
2004-02-15 18:00:00,1.35,0.75,352.2,352.2
2004-02-15 21:00:00,1.21,0.68,350.7,350.7
2004-02-16 00:00:00,1.07,0.62,350.0,350.0
2004-02-16 03:00:00,1.18,0.56,349.3,349.3
2004-02-16 06:00:00,1.27,0.51,349.6,349.6
2004-02-16 09:00:00,1.1,0.48,350.6,350.6
2004-02-16 12:00:00,0.94,0.47,351.5,351.5
2004-02-16 15:00:00,1.44,0.46,352.5,352.5
2004-02-16 18:00:00,1.96,0.45,353.0,353.0
2004-02-16 21:00:00,2.35,0.43,353.3,353.3
2004-02-17 00:00:00,2.74,0.41,353.6,353.6
